ACM.x[0],ACM.x[1],ACM.x[2],ACM.x[3],ACM.Tem,CTRL.uMs_cmd,CTRL.uTs_cmd,CTRL.iMs_cmd,CTRL.iMs,CTRL.iTs_cmd,CTRL.iTs,ob.psi_mu_al,ob.tajima.omg*RAD_PER_SEC_2_RPM,ACM.rpm
1.1198,0,0.337439,0,0,4.02554,0,1.11557,1.11978,-0,0,0.351128,-5.93398,0
1.1199,0,0.338212,0,0,4.02307,0,1.11557,1.11988,-0,0,0.351902,-5.90752,0
1.12,0,0.338982,0,0,4.0206,0,1.11557,1.11998,-0,0,0.352674,-5.88116,0
1.12009,0,0.339749,0,0,4.01814,0,1.11557,1.12007,-0,0,0.353441,-5.85489,0
1.12018,0,0.340512,0,0,4.01568,0,1.11557,1.12016,-0,0,0.354206,-5.82872,0
1.12027,0,0.341272,0,0,4.01323,0,1.11557,1.12026,-0,0,0.354966,-5.80264,0
1.12036,0,0.342028,0,0,4.01078,0,1.11557,1.12034,-0,0,0.355724,-5.77666,0
1.12045,0,0.342781,0,0,4.00833,0,1.11557,1.12043,-0,0,0.356478,-5.75078,0
1.12054,0,0.343531,0,0,4.0059,0,1.11557,1.12052,-0,0,0.357229,-5.725,0
1.12062,0,0.344277,0,0,4.00346,0,1.11557,1.1206,-0,0,0.357976,-5.6993,0
1.1207,0,0.34502,0,0,4.00103,0,1.11557,1.12069,-0,0,0.35872,-5.67371,0
1.12078,0,0.34576,0,0,3.99861,0,1.11557,1.12077,-0,0,0.359461,-5.64821,0
1.12086,0,0.346496,0,0,3.99619,0,1.11557,1.12085,-0,0,0.360198,-5.62281,0
1.12094,0,0.347229,0,0,3.99378,0,1.11557,1.12092,-0,0,0.360932,-5.5975,0
1.12101,0,0.347959,0,0,3.99137,0,1.11557,1.121,-0,0,0.361663,-5.57229,0
1.12109,0,0.348685,0,0,3.98896,0,1.11557,1.12107,-0,0,0.36239,-5.54717,0
1.12116,0,0.349408,0,0,3.98657,0,1.11557,1.12115,-0,0,0.363114,-5.52215,0
1.12123,0,0.350128,0,0,3.98417,0,1.11557,1.12122,-0,0,0.363835,-5.49722,0
1.1213,0,0.350845,0,0,3.98179,0,1.11557,1.12129,-0,0,0.364552,-5.47239,0
1.12137,0,0.351559,0,0,3.97941,0,1.11557,1.12136,-0,0,0.365267,-5.44765,0
1.12144,0,0.352269,0,0,3.97703,0,1.11557,1.12143,-0,0,0.365978,-5.42301,0
1.1215,0,0.352976,0,0,3.97466,0,1.11557,1.12149,-0,0,0.366686,-5.39846,0
1.12157,0,0.35368,0,0,3.9723,0,1.11557,1.12156,-0,0,0.36739,-5.37401,0
1.12163,0,0.354381,0,0,3.96994,0,1.11557,1.12162,-0,0,0.368092,-5.34965,0
1.12169,0,0.355078,0,0,3.96758,0,1.11557,1.12168,-0,0,0.36879,-5.32538,0
1.12175,0,0.355773,0,0,3.96524,0,1.11557,1.12174,-0,0,0.369485,-5.30121,0
1.12181,0,0.356464,0,0,3.96289,0,1.11557,1.1218,-0,0,0.370177,-5.27713,0
1.12187,0,0.357152,0,0,3.96056,0,1.11557,1.12186,-0,0,0.370866,-5.25315,0
1.12193,0,0.357837,0,0,3.95823,0,1.11557,1.12192,-0,0,0.371552,-5.22925,0
1.12198,0,0.358519,0,0,3.9559,0,1.11557,1.12197,-0,0,0.372235,-5.20545,0
1.12204,0,0.359198,0,0,3.95359,0,1.11557,1.12202,-0,0,0.372914,-5.18175,0
1.12209,0,0.359874,0,0,3.95127,0,1.11557,1.12208,-0,0,0.37359,-5.15814,0
1.12214,0,0.360546,0,0,3.94897,0,1.11557,1.12213,-0,0,0.374264,-5.13462,0
1.12219,0,0.361216,0,0,3.94667,0,1.11557,1.12218,-0,0,0.374934,-5.11119,0
1.12224,0,0.361882,0,0,3.94437,0,1.11557,1.12223,-0,0,0.375601,-5.08785,0
1.12229,0,0.362546,0,0,3.94209,0,1.11557,1.12228,-0,0,0.376265,-5.06461,0
1.12233,0,0.363207,0,0,3.9398,0,1.11557,1.12232,-0,0,0.376926,-5.04146,0
1.12238,0,0.363864,0,0,3.93753,0,1.11557,1.12237,-0,0,0.377584,-5.0184,0
1.12242,0,0.364519,0,0,3.93526,0,1.11557,1.12241,-0,0,0.37824,-4.99543,0
1.12247,0,0.36517,0,0,3.933,0,1.11557,1.12246,-0,0,0.378892,-4.97255,0
1.12251,0,0.365819,0,0,3.93074,0,1.11557,1.1225,-0,0,0.379541,-4.94976,0
1.12255,0,0.366464,0,0,3.92849,0,1.11557,1.12254,-0,0,0.380187,-4.92707,0
1.12259,0,0.367107,0,0,3.92624,0,1.11557,1.12258,-0,0,0.38083,-4.90446,0
1.12263,0,0.367747,0,0,3.92401,0,1.11557,1.12262,-0,0,0.38147,-4.88195,0
1.12267,0,0.368383,0,0,3.92177,0,1.11557,1.12266,-0,0,0.382107,-4.85952,0
1.1227,0,0.369017,0,0,3.91955,0,1.11557,1.1227,-0,0,0.382742,-4.83719,0
1.12274,0,0.369648,0,0,3.91733,0,1.11557,1.12273,-0,0,0.383373,-4.81495,0
1.12278,0,0.370276,0,0,3.91512,0,1.11557,1.12277,-0,0,0.384002,-4.79279,0
1.12281,0,0.370902,0,0,3.91291,0,1.11557,1.1228,-0,0,0.384627,-4.77073,0
1.12284,0,0.371524,0,0,3.91071,0,1.11557,1.12284,-0,0,0.38525,-4.74875,0
1.12288,0,0.372143,0,0,3.90852,0,1.11557,1.12287,-0,0,0.38587,-4.72687,0
1.12291,0,0.37276,0,0,3.90633,0,1.11557,1.1229,-0,0,0.386487,-4.70507,0
1.12294,0,0.373374,0,0,3.90415,0,1.11557,1.12293,-0,0,0.387101,-4.68336,0
1.12297,0,0.373985,0,0,3.90198,0,1.11557,1.12296,-0,0,0.387712,-4.66174,0
1.123,0,0.374593,0,0,3.89981,0,1.11557,1.12299,-0,0,0.388321,-4.64021,0
1.12302,0,0.375198,0,0,3.89765,0,1.11557,1.12302,-0,0,0.388927,-4.61876,0
1.12305,0,0.375801,0,0,3.89549,0,1.11557,1.12304,-0,0,0.389529,-4.59741,0
1.12308,0,0.376401,0,0,3.89335,0,1.11557,1.12307,-0,0,0.39013,-4.57614,0
1.1231,0,0.376998,0,0,3.89121,0,1.11557,1.1231,-0,0,0.390727,-4.55496,0
1.12313,0,0.377592,0,0,3.88907,0,1.11557,1.12312,-0,0,0.391321,-4.53386,0
1.12315,0,0.378183,0,0,3.88694,0,1.11557,1.12314,-0,0,0.391913,-4.51285,0
1.12317,0,0.378772,0,0,3.88482,0,1.11557,1.12317,-0,0,0.392502,-4.49193,0
1.12319,0,0.379358,0,0,3.88271,0,1.11557,1.12319,-0,0,0.393089,-4.4711,0
1.12321,0,0.379942,0,0,3.8806,0,1.11557,1.12321,-0,0,0.393672,-4.45035,0
1.12324,0,0.380522,0,0,3.8785,0,1.11557,1.12323,-0,0,0.394253,-4.42969,0
1.12325,0,0.3811,0,0,3.8764,0,1.11557,1.12325,-0,0,0.394831,-4.40911,0
1.12327,0,0.381676,0,0,3.87432,0,1.11557,1.12327,-0,0,0.395407,-4.38862,0
1.12329,0,0.382248,0,0,3.87223,0,1.11557,1.12329,-0,0,0.39598,-4.36821,0
1.12331,0,0.382818,0,0,3.87016,0,1.11557,1.12331,-0,0,0.39655,-4.34789,0
1.12333,0,0.383386,0,0,3.86809,0,1.11557,1.12332,-0,0,0.397118,-4.32765,0
1.12334,0,0.38395,0,0,3.86603,0,1.11557,1.12334,-0,0,0.397682,-4.3075,0
1.12336,0,0.384512,0,0,3.86398,0,1.11557,1.12335,-0,0,0.398245,-4.28743,0
1.12337,0,0.385072,0,0,3.86193,0,1.11557,1.12337,-0,0,0.398804,-4.26745,0
1.12339,0,0.385629,0,0,3.85989,0,1.11557,1.12338,-0,0,0.399361,-4.24755,0
1.1234,0,0.386183,0,0,3.85785,0,1.11557,1.1234,-0,0,0.399916,-4.22774,0
1.12341,0,0.386735,0,0,3.85583,0,1.11557,1.12341,-0,0,0.400468,-4.208,0
1.12342,0,0.387284,0,0,3.85381,0,1.11557,1.12342,-0,0,0.401017,-4.18835,0
1.12344,0,0.38783,0,0,3.85179,0,1.11557,1.12343,-0,0,0.401564,-4.16879,0
1.12345,0,0.388374,0,0,3.84978,0,1.11557,1.12344,-0,0,0.402108,-4.1493,0
1.12346,0,0.388916,0,0,3.84778,0,1.11557,1.12345,-0,0,0.402649,-4.1299,0
1.12347,0,0.389455,0,0,3.84579,0,1.11557,1.12346,-0,0,0.403188,-4.11058,0
1.12347,0,0.389991,0,0,3.8438,0,1.11557,1.12347,-0,0,0.403725,-4.09134,0
1.12348,0,0.390525,0,0,3.84182,0,1.11557,1.12348,-0,0,0.404259,-4.07219,0
1.12349,0,0.391057,0,0,3.83985,0,1.11557,1.12349,-0,0,0.404791,-4.05311,0
1.1235,0,0.391586,0,0,3.83788,0,1.11557,1.1235,-0,0,0.40532,-4.03412,0
1.12351,0,0.392112,0,0,3.83592,0,1.11557,1.1235,-0,0,0.405846,-4.01521,0
1.12351,0,0.392636,0,0,3.83397,0,1.11557,1.12351,-0,0,0.40637,-3.99637,0
1.12352,0,0.393158,0,0,3.83202,0,1.11557,1.12352,-0,0,0.406892,-3.97762,0
1.12352,0,0.393677,0,0,3.83008,0,1.11557,1.12352,-0,0,0.407411,-3.95895,0
1.12353,0,0.394194,0,0,3.82815,0,1.11557,1.12353,-0,0,0.407928,-3.94036,0
1.12353,0,0.394708,0,0,3.82622,0,1.11557,1.12353,-0,0,0.408442,-3.92185,0
1.12353,0,0.39522,0,0,3.82431,0,1.11557,1.12353,-0,0,0.408954,-3.90342,0
1.12354,0,0.395729,0,0,3.82239,0,1.11557,1.12354,-0,0,0.409464,-3.88506,0
1.12354,0,0.396236,0,0,3.82049,0,1.11557,1.12354,-0,0,0.409971,-3.86679,0
1.12354,0,0.396741,0,0,3.81859,0,1.11557,1.12354,-0,0,0.410476,-3.84859,0
1.12354,0,0.397243,0,0,3.8167,0,1.11557,1.12354,-0,0,0.410978,-3.83047,0
1.12354,0,0.397743,0,0,3.81481,0,1.11557,1.12354,-0,0,0.411478,-3.81244,0
1.12354,0,0.398241,0,0,3.81293,0,1.11557,1.12354,-0,0,0.411976,-3.79447,0
1.12354,0,0.398736,0,0,3.81106,0,1.11557,1.12354,-0,0,0.412471,-3.77659,0
1.12354,0,0.399229,0,0,3.80919,0,1.11557,1.12354,-0,0,0.412964,-3.75878,0
1.12354,0,0.39972,0,0,3.80734,0,1.11557,1.12354,-0,0,0.413454,-3.74105,0
1.12354,0,0.400208,0,0,3.80548,0,1.11557,1.12354,-0,0,0.413943,-3.7234,0
1.12354,0,0.400694,0,0,3.80364,0,1.11557,1.12354,-0,0,0.414429,-3.70583,0
1.12354,0,0.401178,0,0,3.8018,0,1.11557,1.12354,-0,0,0.414912,-3.68833,0
1.12354,0,0.401659,0,0,3.79997,0,1.11557,1.12354,-0,0,0.415394,-3.6709,0
1.12353,0,0.402139,0,0,3.79814,0,1.11557,1.12353,-0,0,0.415873,-3.65356,0
1.12353,0,0.402616,0,0,3.79633,0,1.11557,1.12353,-0,0,0.41635,-3.63629,0
1.12353,0,0.40309,0,0,3.79451,0,1.11557,1.12353,-0,0,0.416825,-3.61909,0
1.12352,0,0.403563,0,0,3.79271,0,1.11557,1.12352,-0,0,0.417297,-3.60197,0
1.12352,0,0.404033,0,0,3.79091,0,1.11557,1.12352,-0,0,0.417767,-3.58492,0
1.12351,0,0.404501,0,0,3.78912,0,1.11557,1.12351,-0,0,0.418235,-3.56795,0
1.12351,0,0.404967,0,0,3.78733,0,1.11557,1.12351,-0,0,0.418701,-3.55105,0
1.1235,0,0.40543,0,0,3.78556,0,1.11557,1.1235,-0,0,0.419164,-3.53423,0
1.1235,0,0.405892,0,0,3.78379,0,1.11557,1.1235,-0,0,0.419626,-3.51748,0
1.12349,0,0.406351,0,0,3.78202,0,1.11557,1.12349,-0,0,0.420085,-3.5008,0
1.12348,0,0.406808,0,0,3.78026,0,1.11557,1.12349,-0,0,0.420542,-3.4842,0
1.12348,0,0.407263,0,0,3.77851,0,1.11557,1.12348,-0,0,0.420996,-3.46767,0
1.12347,0,0.407716,0,0,3.77677,0,1.11557,1.12347,-0,0,0.421449,-3.45121,0
1.12346,0,0.408166,0,0,3.77503,0,1.11557,1.12346,-0,0,0.4219,-3.43483,0
1.12346,0,0.408615,0,0,3.7733,0,1.11557,1.12346,-0,0,0.422348,-3.41852,0
1.12345,0,0.409061,0,0,3.77157,0,1.11557,1.12345,-0,0,0.422794,-3.40228,0
1.12344,0,0.409505,0,0,3.76985,0,1.11557,1.12344,-0,0,0.423238,-3.38611,0
1.12343,0,0.409947,0,0,3.76814,0,1.11557,1.12343,-0,0,0.42368,-3.37001,0
1.12342,0,0.410387,0,0,3.76643,0,1.11557,1.12342,-0,0,0.42412,-3.35399,0
1.12341,0,0.410825,0,0,3.76473,0,1.11557,1.12341,-0,0,0.424558,-3.33803,0
1.1234,0,0.411261,0,0,3.76304,0,1.11557,1.1234,-0,0,0.424994,-3.32215,0
1.12339,0,0.411695,0,0,3.76136,0,1.11557,1.12339,-0,0,0.425427,-3.30634,0
1.12338,0,0.412126,0,0,3.75968,0,1.11557,1.12338,-0,0,0.425859,-3.29059,0
1.12337,0,0.412556,0,0,3.758,0,1.11557,1.12337,-0,0,0.426288,-3.27492,0
1.12336,0,0.412984,0,0,3.75634,0,1.11557,1.12336,-0,0,0.426716,-3.25932,0
1.12335,0,0.413409,0,0,3.75468,0,1.11557,1.12335,-0,0,0.427141,-3.24379,0
1.12334,0,0.413833,0,0,3.75302,0,1.11557,1.12334,-0,0,0.427565,-3.22832,0
1.12333,0,0.414254,0,0,3.75138,0,1.11557,1.12333,-0,0,0.427986,-3.21293,0
1.12331,0,0.414674,0,0,3.74974,0,1.11557,1.12332,-0,0,0.428405,-3.1976,0
1.1233,0,0.415091,0,0,3.7481,0,1.11557,1.12331,-0,0,0.428823,-3.18234,0
1.12329,0,0.415507,0,0,3.74647,0,1.11557,1.12329,-0,0,0.429238,-3.16715,0
1.12328,0,0.41592,0,0,3.74485,0,1.11557,1.12328,-0,0,0.429652,-3.15203,0
1.12327,0,0.416332,0,0,3.74324,0,1.11557,1.12327,-0,0,0.430063,-3.13698,0
1.12325,0,0.416742,0,0,3.74163,0,1.11557,1.12326,-0,0,0.430472,-3.12199,0
1.12324,0,0.417149,0,0,3.74003,0,1.11557,1.12324,-0,0,0.43088,-3.10707,0
1.12323,0,0.417555,0,0,3.73843,0,1.11557,1.12323,-0,0,0.431285,-3.09222,0
1.12321,0,0.417959,0,0,3.73684,0,1.11557,1.12322,-0,0,0.431689,-3.07743,0
1.1232,0,0.418361,0,0,3.73526,0,1.11557,1.1232,-0,0,0.432091,-3.06271,0
1.12318,0,0.418761,0,0,3.73368,0,1.11557,1.12319,-0,0,0.432491,-3.04806,0
1.12317,0,0.419159,0,0,3.73211,0,1.11557,1.12317,-0,0,0.432888,-3.03348,0
1.12316,0,0.419555,0,0,3.73055,0,1.11557,1.12316,-0,0,0.433284,-3.01895,0
1.12314,0,0.419949,0,0,3.72899,0,1.11557,1.12314,-0,0,0.433678,-3.0045,0
1.12313,0,0.420341,0,0,3.72744,0,1.11557,1.12313,-0,0,0.434071,-2.99011,0
1.12311,0,0.420732,0,0,3.72589,0,1.11557,1.12312,-0,0,0.434461,-2.97578,0
1.1231,0,0.42112,0,0,3.72435,0,1.11557,1.1231,-0,0,0.434849,-2.96152,0
1.12308,0,0.421507,0,0,3.72282,0,1.11557,1.12308,-0,0,0.435236,-2.94733,0
1.12307,0,0.421892,0,0,3.72129,0,1.11557,1.12307,-0,0,0.435621,-2.93319,0
1.12305,0,0.422275,0,0,3.71977,0,1.11557,1.12305,-0,0,0.436003,-2.91913,0
1.12303,0,0.422656,0,0,3.71826,0,1.11557,1.12304,-0,0,0.436384,-2.90512,0
1.12302,0,0.423036,0,0,3.71675,0,1.11557,1.12302,-0,0,0.436764,-2.89118,0
1.123,0,0.423413,0,0,3.71525,0,1.11557,1.12301,-0,0,0.437141,-2.87731,0
1.12299,0,0.423789,0,0,3.71375,0,1.11557,1.12299,-0,0,0.437517,-2.86349,0
1.12297,0,0.424163,0,0,3.71226,0,1.11557,1.12297,-0,0,0.43789,-2.84974,0
1.12295,0,0.424535,0,0,3.71078,0,1.11557,1.12296,-0,0,0.438262,-2.83605,0
1.12294,0,0.424906,0,0,3.7093,0,1.11557,1.12294,-0,0,0.438632,-2.82242,0
1.12292,0,0.425274,0,0,3.70783,0,1.11557,1.12292,-0,0,0.439001,-2.80886,0
1.1229,0,0.425641,0,0,3.70636,0,1.11557,1.12291,-0,0,0.439368,-2.79536,0
1.12289,0,0.426006,0,0,3.7049,0,1.11557,1.12289,-0,0,0.439732,-2.78192,0
1.12287,0,0.426369,0,0,3.70345,0,1.11557,1.12287,-0,0,0.440096,-2.76854,0
1.12285,0,0.426731,0,0,3.702,0,1.11557,1.12285,-0,0,0.440457,-2.75522,0
1.12283,0,0.427091,0,0,3.70056,0,1.11557,1.12284,-0,0,0.440817,-2.74196,0
1.12282,0,0.427449,0,0,3.69913,0,1.11557,1.12282,-0,0,0.441174,-2.72876,0
1.1228,0,0.427805,0,0,3.6977,0,1.11557,1.1228,-0,0,0.441531,-2.71562,0
1.12278,0,0.42816,0,0,3.69627,0,1.11557,1.12278,-0,0,0.441885,-2.70255,0
1.12276,0,0.428513,0,0,3.69485,0,1.11557,1.12277,-0,0,0.442238,-2.68953,0
1.12274,0,0.428864,0,0,3.69344,0,1.11557,1.12275,-0,0,0.442589,-2.67657,0
1.12273,0,0.429214,0,0,3.69204,0,1.11557,1.12273,-0,0,0.442938,-2.66367,0
1.12271,0,0.429562,0,0,3.69064,0,1.11557,1.12271,-0,0,0.443286,-2.65084,0
1.12269,0,0.429908,0,0,3.68924,0,1.11557,1.12269,-0,0,0.443632,-2.63806,0
1.12267,0,0.430253,0,0,3.68785,0,1.11557,1.12267,-0,0,0.443976,-2.62533,0
1.12265,0,0.430595,0,0,3.68647,0,1.11557,1.12266,-0,0,0.444319,-2.61267,0
1.12263,0,0.430937,0,0,3.68509,0,1.11557,1.12264,-0,0,0.44466,-2.60007,0
1.12261,0,0.431276,0,0,3.68372,0,1.11557,1.12262,-0,0,0.444999,-2.58752,0
1.1226,0,0.431614,0,0,3.68236,0,1.11557,1.1226,-0,0,0.445337,-2.57503,0
1.12258,0,0.431951,0,0,3.681,0,1.11557,1.12258,-0,0,0.445673,-2.5626,0
1.12256,0,0.432285,0,0,3.67965,0,1.11557,1.12256,-0,0,0.446008,-2.55023,0
1.12254,0,0.432618,0,0,3.6783,0,1.11557,1.12254,-0,0,0.446341,-2.53791,0
1.12252,0,0.43295,0,0,3.67696,0,1.11557,1.12252,-0,0,0.446672,-2.52565,0
1.1225,0,0.43328,0,0,3.67562,0,1.11557,1.1225,-0,0,0.447001,-2.51345,0
1.12248,0,0.433608,0,0,3.67429,0,1.11557,1.12248,-0,0,0.447329,-2.5013,0
1.12246,0,0.433935,0,0,3.67296,0,1.11557,1.12246,-0,0,0.447656,-2.48921,0
1.12244,0,0.43426,0,0,3.67164,0,1.11557,1.12245,-0,0,0.447981,-2.47717,0
1.12242,0,0.434584,0,0,3.67033,0,1.11557,1.12243,-0,0,0.448304,-2.46519,0
1.1224,0,0.434906,0,0,3.66902,0,1.11557,1.12241,-0,0,0.448626,-2.45327,0
1.12238,0,0.435226,0,0,3.66772,0,1.11557,1.12239,-0,0,0.448946,-2.4414,0
1.12236,0,0.435545,0,0,3.66642,0,1.11557,1.12237,-0,0,0.449265,-2.42959,0
1.12234,0,0.435862,0,0,3.66513,0,1.11557,1.12235,-0,0,0.449582,-2.41783,0
1.12232,0,0.436178,0,0,3.66384,0,1.11557,1.12233,-0,0,0.449898,-2.40612,0
1.1223,0,0.436492,0,0,3.66256,0,1.11557,1.12231,-0,0,0.450212,-2.39447,0
1.12228,0,0.436805,0,0,3.66129,0,1.11557,1.12229,-0,0,0.450524,-2.38288,0
1.12226,0,0.437117,0,0,3.66002,0,1.11557,1.12227,-0,0,0.450835,-2.37133,0
1.12224,0,0.437426,0,0,3.65875,0,1.11557,1.12225,-0,0,0.451145,-2.35985,0
1.12222,0,0.437735,0,0,3.65749,0,1.11557,1.12223,-0,0,0.451453,-2.34841,0
1.1222,0,0.438041,0,0,3.65624,0,1.11557,1.12221,-0,0,0.451759,-2.33703,0
1.12218,0,0.438347,0,0,3.65499,0,1.11557,1.12219,-0,0,0.452064,-2.3257,0
1.12216,0,0.43865,0,0,3.65375,0,1.11557,1.12217,-0,0,0.452368,-2.31442,0
1.12214,0,0.438953,0,0,3.65251,0,1.11557,1.12215,-0,0,0.45267,-2.3032,0
1.12212,0,0.439254,0,0,3.65128,0,1.11557,1.12213,-0,0,0.452971,-2.29203,0
1.1221,0,0.439553,0,0,3.65005,0,1.11557,1.1221,-0,0,0.45327,-2.28091,0
1.12208,0,0.439851,0,0,3.64883,0,1.11557,1.12208,-0,0,0.453567,-2.26984,0
1.12206,0,0.440148,0,0,3.64762,0,1.11557,1.12206,-0,0,0.453864,-2.25883,0
1.12204,0,0.440443,0,0,3.64641,0,1.11557,1.12204,-0,0,0.454159,-2.24786,0
1.12202,0,0.440736,0,0,3.6452,0,1.11557,1.12202,-0,0,0.454452,-2.23695,0
1.122,0,0.441029,0,0,3.644,0,1.11557,1.122,-0,0,0.454744,-2.22609,0
1.12198,0,0.441319,0,0,3.64281,0,1.11557,1.12198,-0,0,0.455035,-2.21527,0
1.12196,0,0.441609,0,0,3.64162,0,1.11557,1.12196,-0,0,0.455324,-2.20451,0
1.12194,0,0.441897,0,0,3.64043,0,1.11557,1.12194,-0,0,0.455611,-2.1938,0
1.12192,0,0.442183,0,0,3.63925,0,1.11557,1.12192,-0,0,0.455898,-2.18314,0
1.12189,0,0.442469,0,0,3.63808,0,1.11557,1.1219,-0,0,0.456183,-2.17253,0
1.12187,0,0.442752,0,0,3.63691,0,1.11557,1.12188,-0,0,0.456466,-2.16197,0
1.12185,0,0.443035,0,0,3.63575,0,1.11557,1.12186,-0,0,0.456748,-2.15146,0
1.12183,0,0.443316,0,0,3.63459,0,1.11557,1.12184,-0,0,0.457029,-2.141,0
1.12181,0,0.443596,0,0,3.63343,0,1.11557,1.12182,-0,0,0.457309,-2.13059,0
1.12179,0,0.443874,0,0,3.63229,0,1.11557,1.1218,-0,0,0.457587,-2.12022,0
1.12177,0,0.444151,0,0,3.63114,0,1.11557,1.12177,-0,0,0.457864,-2.10991,0
1.12175,0,0.444427,0,0,3.63,0,1.11557,1.12175,-0,0,0.458139,-2.09964,0
1.12173,0,0.444701,0,0,3.62887,0,1.11557,1.12173,-0,0,0.458413,-2.08942,0
1.12171,0,0.444974,0,0,3.62774,0,1.11557,1.12171,-0,0,0.458686,-2.07925,0
1.12169,0,0.445246,0,0,3.62662,0,1.11557,1.12169,-0,0,0.458957,-2.06913,0
1.12167,0,0.445516,0,0,3.6255,0,1.11557,1.12167,-0,0,0.459227,-2.05905,0
1.12165,0,0.445785,0,0,3.62439,0,1.11557,1.12165,-0,0,0.459496,-2.04902,0
1.12162,0,0.446053,0,0,3.62328,0,1.11557,1.12163,-0,0,0.459763,-2.03904,0
1.1216,0,0.446319,0,0,3.62218,0,1.11557,1.12161,-0,0,0.46003,-2.02911,0
1.12158,0,0.446584,0,0,3.62108,0,1.11557,1.12159,-0,0,0.460294,-2.01922,0
1.12156,0,0.446848,0,0,3.61998,0,1.11557,1.12157,-0,0,0.460558,-2.00938,0
1.12154,0,0.44711,0,0,3.61889,0,1.11557,1.12155,-0,0,0.46082,-1.99959,0
1.12152,0,0.447372,0,0,3.61781,0,1.11557,1.12152,-0,0,0.461081,-1.98984,0
1.1215,0,0.447632,0,0,3.61673,0,1.11557,1.1215,-0,0,0.461341,-1.98014,0
1.12148,0,0.44789,0,0,3.61566,0,1.11557,1.12148,-0,0,0.461599,-1.97049,0
1.12146,0,0.448148,0,0,3.61459,0,1.11557,1.12146,-0,0,0.461857,-1.96088,0
1.12144,0,0.448404,0,0,3.61352,0,1.11557,1.12144,-0,0,0.462113,-1.95131,0
1.12142,0,0.448659,0,0,3.61246,0,1.11557,1.12142,-0,0,0.462367,-1.94179,0
1.1214,0,0.448913,0,0,3.61141,0,1.11557,1.1214,-0,0,0.462621,-1.93232,0
1.12137,0,0.449165,0,0,3.61036,0,1.11557,1.12138,-0,0,0.462873,-1.92289,0
1.12135,0,0.449416,0,0,3.60931,0,1.11557,1.12136,-0,0,0.463124,-1.9135,0
1.12133,0,0.449666,0,0,3.60827,0,1.11557,1.12134,-0,0,0.463374,-1.90416,0
1.12131,0,0.449915,0,0,3.60723,0,1.11557,1.12132,-0,0,0.463622,-1.89487,0
1.12129,0,0.450163,0,0,3.6062,0,1.11557,1.1213,-0,0,0.46387,-1.88561,0
1.12127,0,0.450409,0,0,3.60517,0,1.11557,1.12127,-0,0,0.464116,-1.87641,0
1.12125,0,0.450654,0,0,3.60415,0,1.11557,1.12125,-0,0,0.464361,-1.86724,0
1.12123,0,0.450898,0,0,3.60313,0,1.11557,1.12123,-0,0,0.464604,-1.85812,0
1.12121,0,0.451141,0,0,3.60212,0,1.11557,1.12121,-0,0,0.464847,-1.84904,0
1.12119,0,0.451383,0,0,3.60111,0,1.11557,1.12119,-0,0,0.465088,-1.84001,0
1.12117,0,0.451623,0,0,3.6001,0,1.11557,1.12117,-0,0,0.465328,-1.83102,0
1.12115,0,0.451862,0,0,3.5991,0,1.11557,1.12115,-0,0,0.465567,-1.82207,0
1.12113,0,0.4521,0,0,3.59811,0,1.11557,1.12113,-0,0,0.465805,-1.81316,0
1.12111,0,0.452337,0,0,3.59712,0,1.11557,1.12111,-0,0,0.466042,-1.80429,0
1.12108,0,0.452573,0,0,3.59613,0,1.11557,1.12109,-0,0,0.466277,-1.79547,0
1.12106,0,0.452808,0,0,3.59515,0,1.11557,1.12107,-0,0,0.466512,-1.78669,0
1.12104,0,0.453041,0,0,3.59417,0,1.11557,1.12105,-0,0,0.466745,-1.77795,0
1.12102,0,0.453274,0,0,3.5932,0,1.11557,1.12103,-0,0,0.466977,-1.76926,0
1.121,0,0.453505,0,0,3.59223,0,1.11557,1.12101,-0,0,0.467208,-1.7606,0
1.12098,0,0.453735,0,0,3.59127,0,1.11557,1.12099,-0,0,0.467438,-1.75199,0
1.12096,0,0.453964,0,0,3.59031,0,1.11557,1.12097,-0,0,0.467666,-1.74341,0
1.12094,0,0.454191,0,0,3.58935,0,1.11557,1.12095,-0,0,0.467894,-1.73488,0
1.12092,0,0.454418,0,0,3.5884,0,1.11557,1.12093,-0,0,0.46812,-1.72639,0
1.1209,0,0.454644,0,0,3.58745,0,1.11557,1.12091,-0,0,0.468346,-1.71794,0
1.12088,0,0.454868,0,0,3.58651,0,1.11557,1.12088,-0,0,0.46857,-1.70953,0
1.12086,0,0.455092,0,0,3.58557,0,1.11557,1.12086,-0,0,0.468793,-1.70115,0
1.12084,0,0.455314,0,0,3.58464,0,1.11557,1.12084,-0,0,0.469015,-1.69282,0
1.12082,0,0.455535,0,0,3.58371,0,1.11557,1.12082,-0,0,0.469236,-1.68453,0
1.1208,0,0.455755,0,0,3.58278,0,1.11557,1.1208,-0,0,0.469456,-1.67628,0
1.12078,0,0.455974,0,0,3.58186,0,1.11557,1.12078,-0,0,0.469675,-1.66807,0
1.12076,0,0.456192,0,0,3.58095,0,1.11557,1.12076,-0,0,0.469892,-1.6599,0
1.12074,0,0.456409,0,0,3.58003,0,1.11557,1.12074,-0,0,0.470109,-1.65176,0
1.12072,0,0.456625,0,0,3.57912,0,1.11557,1.12072,-0,0,0.470325,-1.64367,0
